nome;ano;sexo;n
São Francisco de Assis (RS);2022;Mulheres;532
São Francisco de Paula (RS);2022;Total;1679
São Francisco de Paula (RS);2022;Homens;848
São Francisco de Paula (RS);2022;Mulheres;831
São Gabriel (RS);2022;Total;2778
São Gabriel (RS);2022;Homens;1346
São Gabriel (RS);2022;Mulheres;1432
São Jerônimo (RS);2022;Total;1393
São Jerônimo (RS);2022;Homens;702
São Jerônimo (RS);2022;Mulheres;691
São João da Urtiga (RS);2022;Total;264
São João da Urtiga (RS);2022;Homens;115
São João da Urtiga (RS);2022;Mulheres;149
São João do Polêsine (RS);2022;Total;351
São João do Polêsine (RS);2022;Homens;156
São João do Polêsine (RS);2022;Mulheres;194
São Jorge (RS);2022;Total;249
São Jorge (RS);2022;Homens;120
São Jorge (RS);2022;Mulheres;129
São José das Missões (RS);2022;Total;227
São José das Missões (RS);2022;Homens;112
São José das Missões (RS);2022;Mulheres;115
São José do Herval (RS);2022;Total;156
São José do Herval (RS);2022;Homens;80
São José do Herval (RS);2022;Mulheres;77
São José do Hortêncio (RS);2022;Total;486
São José do Hortêncio (RS);2022;Homens;210
São José do Hortêncio (RS);2022;Mulheres;276
São José do Inhacorá (RS);2022;Total;132
São José do Inhacorá (RS);2022;Homens;64
São José do Inhacorá (RS);2022;Mulheres;67
São José do Norte (RS);2022;Total;483
São José do Norte (RS);2022;Homens;256
São José do Norte (RS);2022;Mulheres;227
São José do Ouro (RS);2022;Total;375
São José do Ouro (RS);2022;Homens;165
São José do Ouro (RS);2022;Mulheres;210
São José do Sul (RS);2022;Total;341
São José do Sul (RS);2022;Homens;162
São José do Sul (RS);2022;Mulheres;179
São José dos Ausentes (RS);2022;Total;205
São José dos Ausentes (RS);2022;Homens;87
São José dos Ausentes (RS);2022;Mulheres;117
São Leopoldo (RS);2022;Total;14666
São Leopoldo (RS);2022;Homens;7019
São Leopoldo (RS);2022;Mulheres;7648
São Lourenço do Sul (RS);2022;Total;2278
São Lourenço do Sul (RS);2022;Homens;1107
São Lourenço do Sul (RS);2022;Mulheres;1171
São Luiz Gonzaga (RS);2022;Total;2329
São Luiz Gonzaga (RS);2022;Homens;1309
São Luiz Gonzaga (RS);2022;Mulheres;1020
São Marcos (RS);2022;Total;1149
São Marcos (RS);2022;Homens;556
São Marcos (RS);2022;Mulheres;593
São Martinho (RS);2022;Total;271
São Martinho (RS);2022;Homens;143
São Martinho (RS);2022;Mulheres;128
São Martinho da Serra (RS);2022;Total;328
São Martinho da Serra (RS);2022;Homens;175
São Martinho da Serra (RS);2022;Mulheres;154
São Miguel das Missões (RS);2022;Total;659
São Miguel das Missões (RS);2022;Homens;331
São Miguel das Missões (RS);2022;Mulheres;328
São Nicolau (RS);2022;Total;500
São Nicolau (RS);2022;Homens;277
São Nicolau (RS);2022;Mulheres;223
São Paulo das Missões (RS);2022;Total;567
São Paulo das Missões (RS);2022;Homens;268
São Paulo das Missões (RS);2022;Mulheres;299
São Pedro da Serra (RS);2022;Total;390
São Pedro da Serra (RS);2022;Homens;217
São Pedro da Serra (RS);2022;Mulheres;173
São Pedro das Missões (RS);2022;Total;245
São Pedro das Missões (RS);2022;Homens;113
São Pedro das Missões (RS);2022;Mulheres;132
São Pedro do Butiá (RS);2022;Total;413
São Pedro do Butiá (RS);2022;Homens;225
São Pedro do Butiá (RS);2022;Mulheres;188
São Pedro do Sul (RS);2022;Total;1046
São Pedro do Sul (RS);2022;Homens;512
São Pedro do Sul (RS);2022;Mulheres;534
São Sebastião do Caí (RS);2022;Total;1796
São Sebastião do Caí (RS);2022;Homens;832
São Sebastião do Caí (RS);2022;Mulheres;964
São Sepé (RS);2022;Total;948
São Sepé (RS);2022;Homens;439
São Sepé (RS);2022;Mulheres;509
São Valentim (RS);2022;Total;292
São Valentim (RS);2022;Homens;155
São Valentim (RS);2022;Mulheres;137
São Valentim do Sul (RS);2022;Total;143
São Valentim do Sul (RS);2022;Homens;70
São Valentim do Sul (RS);2022;Mulheres;73
São Valério do Sul (RS);2022;Total;178
São Valério do Sul (RS);2022;Homens;74
São Valério do Sul (RS);2022;Mulheres;104
São Vendelino (RS);2022;Total;342
São Vendelino (RS);2022;Homens;172
São Vendelino (RS);2022;Mulheres;170
São Vicente do Sul (RS);2022;Total;850
São Vicente do Sul (RS);2022;Homens;393
São Vicente do Sul (RS);2022;Mulheres;457
Sapiranga (RS);2022;Total;4520
Sapiranga (RS);2022;Homens;2165
Sapiranga (RS);2022;Mulheres;2355
Sapucaia do Sul (RS);2022;Total;8404
Sapucaia do Sul (RS);2022;Homens;4177
Sapucaia do Sul (RS);2022;Mulheres;4227
Sarandi (RS);2022;Total;1788
Sarandi (RS);2022;Homens;918
Sarandi (RS);2022;Mulheres;870
Seberi (RS);2022;Total;1305
Seberi (RS);2022;Homens;623
Seberi (RS);2022;Mulheres;682
Sede Nova (RS);2022;Total;249
Sede Nova (RS);2022;Homens;122
Sede Nova (RS);2022;Mulheres;127
Segredo (RS);2022;Total;475
Segredo (RS);2022;Homens;229
Segredo (RS);2022;Mulheres;246
Selbach (RS);2022;Total;545
Selbach (RS);2022;Homens;291
Selbach (RS);2022;Mulheres;254
Senador Salgado Filho (RS);2022;Total;170
Senador Salgado Filho (RS);2022;Homens;83
Senador Salgado Filho (RS);2022;Mulheres;87
Sentinela do Sul (RS);2022;Total;648
Sentinela do Sul (RS);2022;Homens;316
Sentinela do Sul (RS);2022;Mulheres;332
Serafina Corrêa (RS);2022;Total;2117
Serafina Corrêa (RS);2022;Homens;1037
Serafina Corrêa (RS);2022;Mulheres;1080
Sério (RS);2022;Total;152
Sério (RS);2022;Homens;70
Sério (RS);2022;Mulheres;82
Sertão (RS);2022;Total;265
Sertão (RS);2022;Homens;118
Sertão (RS);2022;Mulheres;147
Sertão Santana (RS);2022;Total;467
Sertão Santana (RS);2022;Homens;238
Sertão Santana (RS);2022;Mulheres;229
Sete de Setembro (RS);2022;Total;117
Sete de Setembro (RS);2022;Homens;63
Sete de Setembro (RS);2022;Mulheres;54
Severiano de Almeida (RS);2022;Total;73
Severiano de Almeida (RS);2022;Homens;35
Severiano de Almeida (RS);2022;Mulheres;38
Silveira Martins (RS);2022;Total;196
Silveira Martins (RS);2022;Homens;112
Silveira Martins (RS);2022;Mulheres;84
Sinimbu (RS);2022;Total;511
Sinimbu (RS);2022;Homens;258
Sinimbu (RS);2022;Mulheres;252
Sobradinho (RS);2022;Total;1259
Sobradinho (RS);2022;Homens;626
Sobradinho (RS);2022;Mulheres;633
Soledade (RS);2022;Total;2297
Soledade (RS);2022;Homens;1223
Soledade (RS);2022;Mulheres;1073
Tabaí (RS);2022;Total;637
Tabaí (RS);2022;Homens;323
Tabaí (RS);2022;Mulheres;314
Tapejara (RS);2022;Total;2855
Tapejara (RS);2022;Homens;1351
Tapejara (RS);2022;Mulheres;1504
Tapera (RS);2022;Total;893
Tapera (RS);2022;Homens;416
Tapera (RS);2022;Mulheres;478
Tapes (RS);2022;Total;1329
Tapes (RS);2022;Homens;679
Tapes (RS);2022;Mulheres;649
Taquara (RS);2022;Total;2886
Taquara (RS);2022;Homens;1552
Taquara (RS);2022;Mulheres;1333
Taquari (RS);2022;Total;1511
Taquari (RS);2022;Homens;737
Taquari (RS);2022;Mulheres;774
Taquaruçu do Sul (RS);2022;Total;282
Taquaruçu do Sul (RS);2022;Homens;103
Taquaruçu do Sul (RS);2022;Mulheres;179
Tavares (RS);2022;Total;507
Tavares (RS);2022;Homens;261
Tavares (RS);2022;Mulheres;246
Tenente Portela (RS);2022;Total;1717
Tenente Portela (RS);2022;Homens;811
Tenente Portela (RS);2022;Mulheres;906
Terra de Areia (RS);2022;Total;807
Terra de Areia (RS);2022;Homens;351
Terra de Areia (RS);2022;Mulheres;456
Teutônia (RS);2022;Total;3027
Teutônia (RS);2022;Homens;1415
Teutônia (RS);2022;Mulheres;1612
Tio Hugo (RS);2022;Total;306
Tio Hugo (RS);2022;Homens;143
Tio Hugo (RS);2022;Mulheres;164
Tiradentes do Sul (RS);2022;Total;500
Tiradentes do Sul (RS);2022;Homens;261
Tiradentes do Sul (RS);2022;Mulheres;239
Toropi (RS);2022;Total;230
Toropi (RS);2022;Homens;119
Toropi (RS);2022;Mulheres;111
Torres (RS);2022;Total;7721
Torres (RS);2022;Homens;3672
Torres (RS);2022;Mulheres;4048
Tramandaí (RS);2022;Total;9070
Tramandaí (RS);2022;Homens;4344
Tramandaí (RS);2022;Mulheres;4726
Travesseiro (RS);2022;Total;232
Travesseiro (RS);2022;Homens;105
Travesseiro (RS);2022;Mulheres;127
Três Arroios (RS);2022;Total;189
Três Arroios (RS);2022;Homens;78
Três Arroios (RS);2022;Mulheres;111
Três Cachoeiras (RS);2022;Total;830
Três Cachoeiras (RS);2022;Homens;452
Três Cachoeiras (RS);2022;Mulheres;379
Três Coroas (RS);2022;Total;2021
Três Coroas (RS);2022;Homens;1118
Três Coroas (RS);2022;Mulheres;903
Três de Maio (RS);2022;Total;2131
Três de Maio (RS);2022;Homens;1086
Três de Maio (RS);2022;Mulheres;1045
Três Forquilhas (RS);2022;Total;221
Três Forquilhas (RS);2022;Homens;114
Três Forquilhas (RS);2022;Mulheres;106
Três Palmeiras (RS);2022;Total;354
Três Palmeiras (RS);2022;Homens;165
Três Palmeiras (RS);2022;Mulheres;190
Três Passos (RS);2022;Total;2561
Três Passos (RS);2022;Homens;1310
Três Passos (RS);2022;Mulheres;1250
Trindade do Sul (RS);2022;Total;1430
Trindade do Sul (RS);2022;Homens;769
Trindade do Sul (RS);2022;Mulheres;661
Triunfo (RS);2022;Total;1533
Triunfo (RS);2022;Homens;767
Triunfo (RS);2022;Mulheres;766
Tucunduva (RS);2022;Total;243
Tucunduva (RS);2022;Homens;109
Tucunduva (RS);2022;Mulheres;134
Tunas (RS);2022;Total;199
Tunas (RS);2022;Homens;81
Tunas (RS);2022;Mulheres;118
Tupanci do Sul (RS);2022;Total;91
Tupanci do Sul (RS);2022;Homens;45
Tupanci do Sul (RS);2022;Mulheres;47
Tupanciretã (RS);2022;Total;947
Tupanciretã (RS);2022;Homens;383
Tupanciretã (RS);2022;Mulheres;564
Tupandi (RS);2022;Total;713
Tupandi (RS);2022;Homens;353
Tupandi (RS);2022;Mulheres;360
Tuparendi (RS);2022;Total;842
Tuparendi (RS);2022;Homens;398
Tuparendi (RS);2022;Mulheres;444
Turuçu (RS);2022;Total;241
Turuçu (RS);2022;Homens;111
Turuçu (RS);2022;Mulheres;130
Ubiretama (RS);2022;Total;150
Ubiretama (RS);2022;Homens;79
Ubiretama (RS);2022;Mulheres;71
União da Serra (RS);2022;Total;73
União da Serra (RS);2022;Homens;32
União da Serra (RS);2022;Mulheres;42
Unistalda (RS);2022;Total;161
Unistalda (RS);2022;Homens;85
Unistalda (RS);2022;Mulheres;76
Uruguaiana (RS);2022;Total;5838
Uruguaiana (RS);2022;Homens;2939
Uruguaiana (RS);2022;Mulheres;2899
Vacaria (RS);2022;Total;2617
Vacaria (RS);2022;Homens;1374
Vacaria (RS);2022;Mulheres;1243
Vale Verde (RS);2022;Total;230
Vale Verde (RS);2022;Homens;111
Vale Verde (RS);2022;Mulheres;120
Vale do Sol (RS);2022;Total;527
Vale do Sol (RS);2022;Homens;261
Vale do Sol (RS);2022;Mulheres;266
Vale Real (RS);2022;Total;637
Vale Real (RS);2022;Homens;312
Vale Real (RS);2022;Mulheres;325
Vanini (RS);2022;Total;155
Vanini (RS);2022;Homens;81
Vanini (RS);2022;Mulheres;74
Venâncio Aires (RS);2022;Total;3920
Venâncio Aires (RS);2022;Homens;1852
Venâncio Aires (RS);2022;Mulheres;2069
Vera Cruz (RS);2022;Total;2643
Vera Cruz (RS);2022;Homens;1363
Vera Cruz (RS);2022;Mulheres;1280
Veranópolis (RS);2022;Total;1963
Veranópolis (RS);2022;Homens;948
Veranópolis (RS);2022;Mulheres;1015
Vespasiano Corrêa (RS);2022;Total;107
Vespasiano Corrêa (RS);2022;Homens;53
Vespasiano Corrêa (RS);2022;Mulheres;54
Viadutos (RS);2022;Total;167
Viadutos (RS);2022;Homens;56
Viadutos (RS);2022;Mulheres;111
Viamão (RS);2022;Total;14249
Viamão (RS);2022;Homens;7076
Viamão (RS);2022;Mulheres;7173
Vicente Dutra (RS);2022;Total;521
Vicente Dutra (RS);2022;Homens;263
Vicente Dutra (RS);2022;Mulheres;258
Victor Graeff (RS);2022;Total;426
Victor Graeff (RS);2022;Homens;218
Victor Graeff (RS);2022;Mulheres;208
Vila Flores (RS);2022;Total;432
Vila Flores (RS);2022;Homens;242
Vila Flores (RS);2022;Mulheres;190
Vila Lângaro (RS);2022;Total;183
Vila Lângaro (RS);2022;Homens;98
Vila Lângaro (RS);2022;Mulheres;86
Vila Maria (RS);2022;Total;480
Vila Maria (RS);2022;Homens;239
Vila Maria (RS);2022;Mulheres;240
Vila Nova do Sul (RS);2022;Total;361
Vila Nova do Sul (RS);2022;Homens;173
Vila Nova do Sul (RS);2022;Mulheres;188
Vista Alegre (RS);2022;Total;127
Vista Alegre (RS);2022;Homens;71
Vista Alegre (RS);2022;Mulheres;56
Vista Alegre do Prata (RS);2022;Total;170
Vista Alegre do Prata (RS);2022;Homens;79
Vista Alegre do Prata (RS);2022;Mulheres;90
Vista Gaúcha (RS);2022;Total;379
Vista Gaúcha (RS);2022;Homens;174
Vista Gaúcha (RS);2022;Mulheres;204
Vitória das Missões (RS);2022;Total;208
Vitória das Missões (RS);2022;Homens;109
Vitória das Missões (RS);2022;Mulheres;99
Westfália (RS);2022;Total;286
Westfália (RS);2022;Homens;138
Westfália (RS);2022;Mulheres;148
Xangri-lá (RS);2022;Total;3676
Xangri-lá (RS);2022;Homens;1728
Xangri-lá (RS);2022;Mulheres;1948
Água Clara (MS);2022;Total;3400
Água Clara (MS);2022;Homens;1752
Água Clara (MS);2022;Mulheres;1648
Alcinópolis (MS);2022;Total;580
Alcinópolis (MS);2022;Homens;305
Alcinópolis (MS);2022;Mulheres;274
Amambai (MS);2022;Total;3240
Amambai (MS);2022;Homens;1667
Amambai (MS);2022;Mulheres;1573
Anastácio (MS);2022;Total;1929
Anastácio (MS);2022;Homens;924
Anastácio (MS);2022;Mulheres;1005
Anaurilândia (MS);2022;Total;727
Anaurilândia (MS);2022;Homens;372
Anaurilândia (MS);2022;Mulheres;356
Angélica (MS);2022;Total;1128
Angélica (MS);2022;Homens;562
Angélica (MS);2022;Mulheres;566
Antônio João (MS);2022;Total;448
Antônio João (MS);2022;Homens;234
Antônio João (MS);2022;Mulheres;214
Aparecida do Taboado (MS);2022;Total;5455
Aparecida do Taboado (MS);2022;Homens;2792
Aparecida do Taboado (MS);2022;Mulheres;2663
Aquidauana (MS);2022;Total;3805
Aquidauana (MS);2022;Homens;1807
Aquidauana (MS);2022;Mulheres;1998
Aral Moreira (MS);2022;Total;641
Aral Moreira (MS);2022;Homens;351
Aral Moreira (MS);2022;Mulheres;290
Bandeirantes (MS);2022;Total;1279
Bandeirantes (MS);2022;Homens;666
Bandeirantes (MS);2022;Mulheres;613
Bataguassu (MS);2022;Total;2587
Bataguassu (MS);2022;Homens;1341
Bataguassu (MS);2022;Mulheres;1245
Batayporã (MS);2022;Total;1206
Batayporã (MS);2022;Homens;589
Batayporã (MS);2022;Mulheres;617
Bela Vista (MS);2022;Total;2418
Bela Vista (MS);2022;Homens;1161
Bela Vista (MS);2022;Mulheres;1257
Bodoquena (MS);2022;Total;924
Bodoquena (MS);2022;Homens;488
Bodoquena (MS);2022;Mulheres;436
Bonito (MS);2022;Total;2708
Bonito (MS);2022;Homens;1289
Bonito (MS);2022;Mulheres;1418
Brasilândia (MS);2022;Total;1227
Brasilândia (MS);2022;Homens;611
Brasilândia (MS);2022;Mulheres;616
Caarapó (MS);2022;Total;2401
Caarapó (MS);2022;Homens;1291
Caarapó (MS);2022;Mulheres;1110
Camapuã (MS);2022;Total;972
Camapuã (MS);2022;Homens;510
Camapuã (MS);2022;Mulheres;462
Campo Grande (MS);2022;Total;54445
Campo Grande (MS);2022;Homens;27514
Campo Grande (MS);2022;Mulheres;26930
Caracol (MS);2022;Total;458
Caracol (MS);2022;Homens;233
Caracol (MS);2022;Mulheres;225
Cassilândia (MS);2022;Total;2473
Cassilândia (MS);2022;Homens;1286
Cassilândia (MS);2022;Mulheres;1187
Chapadão do Sul (MS);2022;Total;8000
Chapadão do Sul (MS);2022;Homens;4040
Chapadão do Sul (MS);2022;Mulheres;3961
Corguinho (MS);2022;Total;556
Corguinho (MS);2022;Homens;266
Corguinho (MS);2022;Mulheres;291
Coronel Sapucaia (MS);2022;Total;372
Coronel Sapucaia (MS);2022;Homens;176
Coronel Sapucaia (MS);2022;Mulheres;196
Corumbá (MS);2022;Total;5382
Corumbá (MS);2022;Homens;2658
Corumbá (MS);2022;Mulheres;2724
Costa Rica (MS);2022;Total;4710
Costa Rica (MS);2022;Homens;2322
Costa Rica (MS);2022;Mulheres;2388
Coxim (MS);2022;Total;2231
Coxim (MS);2022;Homens;1216
Coxim (MS);2022;Mulheres;1014
Deodápolis (MS);2022;Total;1434
Deodápolis (MS);2022;Homens;745
Deodápolis (MS);2022;Mulheres;689
Dois Irmãos do Buriti (MS);2022;Total;1171
Dois Irmãos do Buriti (MS);2022;Homens;698
Dois Irmãos do Buriti (MS);2022;Mulheres;473
Douradina (MS);2022;Total;554
Douradina (MS);2022;Homens;289
Douradina (MS);2022;Mulheres;265
Dourados (MS);2022;Total;26077
Dourados (MS);2022;Homens;13427
Dourados (MS);2022;Mulheres;12650
Eldorado (MS);2022;Total;1389
Eldorado (MS);2022;Homens;690
Eldorado (MS);2022;Mulheres;699
Fátima do Sul (MS);2022;Total;2189
Fátima do Sul (MS);2022;Homens;1021
Fátima do Sul (MS);2022;Mulheres;1169
Figueirão (MS);2022;Total;606
Figueirão (MS);2022;Homens;301
Figueirão (MS);2022;Mulheres;306
Glória de Dourados (MS);2022;Total;1266
Glória de Dourados (MS);2022;Homens;691
Glória de Dourados (MS);2022;Mulheres;575
Guia Lopes da Laguna (MS);2022;Total;841
Guia Lopes da Laguna (MS);2022;Homens;445
Guia Lopes da Laguna (MS);2022;Mulheres;395
Iguatemi (MS);2022;Total;1518
Iguatemi (MS);2022;Homens;781
Iguatemi (MS);2022;Mulheres;737
Inocência (MS);2022;Total;1577
Inocência (MS);2022;Homens;848
Inocência (MS);2022;Mulheres;729
Itaporã (MS);2022;Total;1292
Itaporã (MS);2022;Homens;589
Itaporã (MS);2022;Mulheres;703
Itaquiraí (MS);2022;Total;2566
Itaquiraí (MS);2022;Homens;1301
Itaquiraí (MS);2022;Mulheres;1265
Ivinhema (MS);2022;Total;2388
Ivinhema (MS);2022;Homens;1202
Ivinhema (MS);2022;Mulheres;1186
Japorã (MS);2022;Total;355
Japorã (MS);2022;Homens;176
Japorã (MS);2022;Mulheres;179
Jaraguari (MS);2022;Total;1699
Jaraguari (MS);2022;Homens;891
Jaraguari (MS);2022;Mulheres;807
Jardim (MS);2022;Total;2514
Jardim (MS);2022;Homens;1316
Jardim (MS);2022;Mulheres;1198
Jateí (MS);2022;Total;556
Jateí (MS);2022;Homens;266
Jateí (MS);2022;Mulheres;290
Juti (MS);2022;Total;1068
Juti (MS);2022;Homens;520
Juti (MS);2022;Mulheres;548
Ladário (MS);2022;Total;1835
Ladário (MS);2022;Homens;993
Ladário (MS);2022;Mulheres;842
Laguna Carapã (MS);2022;Total;717
Laguna Carapã (MS);2022;Homens;322
Laguna Carapã (MS);2022;Mulheres;395
Maracaju (MS);2022;Total;3060
Maracaju (MS);2022;Homens;1497
Maracaju (MS);2022;Mulheres;1563
Miranda (MS);2022;Total;1149
Miranda (MS);2022;Homens;550
Miranda (MS);2022;Mulheres;598
Mundo Novo (MS);2022;Total;2473
Mundo Novo (MS);2022;Homens;1152
Mundo Novo (MS);2022;Mulheres;1321
Naviraí (MS);2022;Total;4998
Naviraí (MS);2022;Homens;2474
Naviraí (MS);2022;Mulheres;2524
Nioaque (MS);2022;Total;1443
Nioaque (MS);2022;Homens;761
Nioaque (MS);2022;Mulheres;682
Nova Alvorada do Sul (MS);2022;Total;2601
Nova Alvorada do Sul (MS);2022;Homens;1309
Nova Alvorada do Sul (MS);2022;Mulheres;1292
Nova Andradina (MS);2022;Total;4385
Nova Andradina (MS);2022;Homens;2195
Nova Andradina (MS);2022;Mulheres;2190
Novo Horizonte do Sul (MS);2022;Total;621
Novo Horizonte do Sul (MS);2022;Homens;320
Novo Horizonte do Sul (MS);2022;Mulheres;301
Paraíso das Águas (MS);2022;Total;1455
Paraíso das Águas (MS);2022;Homens;797
Paraíso das Águas (MS);2022;Mulheres;658
Paranaíba (MS);2022;Total;4027
Paranaíba (MS);2022;Homens;2047
Paranaíba (MS);2022;Mulheres;1980
Paranhos (MS);2022;Total;435
Paranhos (MS);2022;Homens;230
Paranhos (MS);2022;Mulheres;205
Pedro Gomes (MS);2022;Total;202
Pedro Gomes (MS);2022;Homens;104
Pedro Gomes (MS);2022;Mulheres;99
Ponta Porã (MS);2022;Total;6632
Ponta Porã (MS);2022;Homens;3429
Ponta Porã (MS);2022;Mulheres;3202
Porto Murtinho (MS);2022;Total;1806
Porto Murtinho (MS);2022;Homens;923
Porto Murtinho (MS);2022;Mulheres;883
Ribas do Rio Pardo (MS);2022;Total;3858
Ribas do Rio Pardo (MS);2022;Homens;1870
Ribas do Rio Pardo (MS);2022;Mulheres;1988
Rio Brilhante (MS);2022;Total;4413
Rio Brilhante (MS);2022;Homens;2187
Rio Brilhante (MS);2022;Mulheres;2226
Rio Negro (MS);2022;Total;676
Rio Negro (MS);2022;Homens;343
Rio Negro (MS);2022;Mulheres;333
Rio Verde de Mato Grosso (MS);2022;Total;1934
Rio Verde de Mato Grosso (MS);2022;Homens;1058
Rio Verde de Mato Grosso (MS);2022;Mulheres;876
Rochedo (MS);2022;Total;1067
Rochedo (MS);2022;Homens;551
Rochedo (MS);2022;Mulheres;516
Santa Rita do Pardo (MS);2022;Total;766
Santa Rita do Pardo (MS);2022;Homens;391
Santa Rita do Pardo (MS);2022;Mulheres;376
São Gabriel do Oeste (MS);2022;Total;3954
São Gabriel do Oeste (MS);2022;Homens;1996
São Gabriel do Oeste (MS);2022;Mulheres;1959
Sete Quedas (MS);2022;Total;945
Sete Quedas (MS);2022;Homens;469
Sete Quedas (MS);2022;Mulheres;476
Selvíria (MS);2022;Total;1321
Selvíria (MS);2022;Homens;678
Selvíria (MS);2022;Mulheres;644
Sidrolândia (MS);2022;Total;4785
Sidrolândia (MS);2022;Homens;2415
Sidrolândia (MS);2022;Mulheres;2370
Sonora (MS);2022;Total;1599
Sonora (MS);2022;Homens;797
Sonora (MS);2022;Mulheres;803
Tacuru (MS);2022;Total;613
Tacuru (MS);2022;Homens;325
Tacuru (MS);2022;Mulheres;289
Taquarussu (MS);2022;Total;386
Taquarussu (MS);2022;Homens;193
Taquarussu (MS);2022;Mulheres;193
Terenos (MS);2022;Total;1792
Terenos (MS);2022;Homens;1016
Terenos (MS);2022;Mulheres;776
Três Lagoas (MS);2022;Total;15285
Três Lagoas (MS);2022;Homens;7674
Três Lagoas (MS);2022;Mulheres;7611
Vicentina (MS);2022;Total;626
Vicentina (MS);2022;Homens;308
Vicentina (MS);2022;Mulheres;317
Acorizal (MT);2022;Total;193
Acorizal (MT);2022;Homens;96
Acorizal (MT);2022;Mulheres;97
Água Boa (MT);2022;Total;5663
Água Boa (MT);2022;Homens;2866
Água Boa (MT);2022;Mulheres;2797
Alta Floresta (MT);2022;Total;4673
Alta Floresta (MT);2022;Homens;2377
Alta Floresta (MT);2022;Mulheres;2296
Alto Araguaia (MT);2022;Total;1685
Alto Araguaia (MT);2022;Homens;811
Alto Araguaia (MT);2022;Mulheres;874
Alto Boa Vista (MT);2022;Total;1053
Alto Boa Vista (MT);2022;Homens;542
Alto Boa Vista (MT);2022;Mulheres;512
Alto Garças (MT);2022;Total;1339
Alto Garças (MT);2022;Homens;698
Alto Garças (MT);2022;Mulheres;640
Alto Paraguai (MT);2022;Total;511
Alto Paraguai (MT);2022;Homens;278
Alto Paraguai (MT);2022;Mulheres;233
Alto Taquari (MT);2022;Total;2661
Alto Taquari (MT);2022;Homens;1407
Alto Taquari (MT);2022;Mulheres;1255
Apiacás (MT);2022;Total;1449
Apiacás (MT);2022;Homens;744
Apiacás (MT);2022;Mulheres;705
Araguaiana (MT);2022;Total;688
Araguaiana (MT);2022;Homens;338
Araguaiana (MT);2022;Mulheres;350
Araguainha (MT);2022;Total;167
Araguainha (MT);2022;Homens;90
Araguainha (MT);2022;Mulheres;77
Araputanga (MT);2022;Total;1246
Araputanga (MT);2022;Homens;591
Araputanga (MT);2022;Mulheres;656
Arenápolis (MT);2022;Total;1590
